"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"1","Ronald Acuña Jr.","18401","ATL","Braves",150,594.553,695.049,188.977,113.856,34.2801,2.7578,38.0823,134.724,99.4301,79.0966,3.4752,107.971,10.4257,4.3338,6.6399,NA,56.06,14.6336,0.317847,0.404554,0.576936,0.98149,0.41458,0.1138,0.155343,0.732574,0.25909,6.94048,0.333222,2.078,NA,140.222,55.5339,-0.391,3.4952,5.5732,7.4031,58.6571373939514,-8.09699985384941,161.649,NA,NA,NA,1.01999998092651,0.01265823,"OF",16,"NL","18401",""
"2","Juan Soto","20123","NYY","Yankees",150,530.94,673.76,150.603,84.291,26.5902,1.401,38.3213,116.323,103.227,130.507,9.4326,108.79,4.0426,4.9008,3.3691,NA,11.4241,4.5537,0.283654,0.425354,0.555542,0.980896,0.414021,0.1937,0.161466,1.19963,0.271888,3.95977,0.288843,-1.091,NA,135.614,53.5199,-0.723,-1.25071,-2.34171,6.6641,54.2308497428894,-10.2850002646446,170.076,NA,NA,NA,9.93000030517578,0.0375,"OF",9,"AL","20123",""
"3","Aaron Judge","15640","NYY","Yankees",150,554.575,669.665,149.589,80.0208,23.0131,0.6204,45.9349,110.282,113.602,102.994,12.054,178.906,4.6877,4.9567,2.451,NA,8.2082,3.0359,0.269737,0.38559,0.561958,0.947548,0.395269,0.1538,0.267157,0.57569,0.292221,3.48852,0.309702,0.067,NA,124.36,42.7655,-1.848,-0.993143,-0.926143,6.20306,44.8734899163246,-5.41199994087219,157.078,NA,NA,NA,12.8500003814697,0.34545455,"OF",9,"AL","15640",""
"4","Mookie Betts","13611","LAD","Dodgers",150,593.685,694.854,166.621,95.0629,36.1334,1.5747,33.8503,116.017,90.3555,81.1589,2.0846,109.179,9.0331,4.3343,6.6424,NA,14.1777,3.8372,0.280656,0.373161,0.517876,0.891036,0.380008,0.1168,0.157125,0.743359,0.23722,4.79622,0.291811,1.188,NA,120.231,35.5674,-2.063,-0.195408,0.992592,6.18763,37.373695909977,1.00399994850159,142.263,NA,NA,NA,4.80999994277954,0,"OF",22,"NL","13611",""
"5","Yordan Alvarez","19556","HOU","Astros",140.94,530.526,628.948,158.548,84.4283,32.7147,2.1892,39.2155,107.306,108.128,81.0714,6.2895,124.514,10.0632,4.584,2.704,NA,1.3824,0.6124,0.29885,0.398698,0.590523,0.98922,0.413858,0.1289,0.197972,0.651101,0.291672,3.31609,0.321321,-0.371,NA,126.509,49.8754,-0.053,-1.28627,-1.65727,5.77752,50.156920671463,-13.5800004266202,168.755,NA,NA,NA,15.9099998474121,0.6460177,"DH/OF",21,"AL","19556",""
"6","Adley Rutschman","26288","BAL","Orioles",137.41,523.887,618.907,142.421,90.6171,31.0545,1.2909,19.4584,87.5289,70.7937,81.6338,3.7134,96.9191,4.9513,4.3815,4.0533,NA,3.187,1.3854,0.271854,0.372456,0.447487,0.819943,0.355792,0.1319,0.156597,0.842288,0.175633,3.19955,0.298531,0.78,NA,94.6428,19.2326,0.219,-1.2841,-0.5041,5.72456,21.7090198993683,6.48600019514561,129.954,NA,NA,NA,53.8499984741211,0.29487179,"C/DH",2,"AL","26288",""
"7","Fernando Tatis Jr.","19709","SDP","Padres",150,601.172,679.745,167.319,94.6517,34.5094,1.46,36.698,106.534,99.0324,63.8281,0.6797,145.544,5.438,4.7871,4.5201,NA,26.5304,8.0144,0.278322,0.35038,0.523715,0.874094,0.370894,0.0939,0.214115,0.438549,0.245393,5.31022,0.308274,1.448,NA,112.472,29.649,5.998,0.665608,2.11361,5.6447,34.9497401714325,-1.5019998550415,138.993,NA,NA,NA,8.56999969482422,0.02027027,"SS/OF",29,"NL","19709",""
"8","Julio Rodríguez","23697","SEA","Mariners",150,606.554,676.78,171.37,100.911,34.5602,2.5893,33.3092,102.937,95.3075,51.5707,5.4142,153.579,9.4749,4.7596,4.4213,NA,31.49,10.8922,0.282531,0.345672,0.512793,0.858465,0.362637,0.0762001,0.226927,0.335792,0.230262,6.02083,0.32529,1.53,NA,107.34,24.8787,-1.118,0.494459,2.02446,5.5772,31.7695264816284,1.17400002479553,136.68,NA,NA,NA,3.26999998092651,0.01935484,"OF",11,"AL","23697",""
"9","José Ramírez","13510","CLE","Guardians",150,580.049,664.311,163.678,95.5987,36.4411,4.0331,27.6055,93.6538,97.4618,72.742,17.9364,82.3089,5.3145,5.058,1.1474,NA,23.2363,6.7848,0.28218,0.364518,0.501686,0.866204,0.361644,0.1095,0.123901,0.883768,0.219505,5.62569,0.286353,1.382,NA,104.815,23.8724,0.72,0.583712,1.96571,5.28157,28.8843523263931,1.51800000667572,133.818,NA,NA,NA,15.3000001907349,0.19871795,"3B",5,"AL","13510",""
"10","Gunnar Henderson","26289","BAL","Orioles",150,576.87,655.987,150.612,87.0512,29.6434,5.8806,28.0371,88.0894,91.6969,66.9763,0.656,156.043,5.2479,4.9092,1.9837,NA,10.9769,4.3969,0.261086,0.340727,0.478666,0.819393,0.350614,0.1021,0.237876,0.429216,0.217581,5.32908,0.308211,1.279,NA,97.4921,17.5639,2.056,-0.882637,0.396363,5.15465,21.1192652583122,8.29299998283386,126.365,NA,NA,NA,32.5900001525879,0.06179775,"3B/SS",2,"AL","26289",""
"11","Kyle Tucker","18345","HOU","Astros",150,570.783,651.846,162.921,92.808,33.8824,3.387,32.844,99.0481,106.214,71.6379,6.5185,97.8323,3.2592,4.9839,1.182,NA,25.3133,6.6479,0.285435,0.365501,0.52929,0.894791,0.377038,0.1099,0.150085,0.732252,0.243855,5.61152,0.292249,1.03,NA,111.182,31.758,-0.602,1.01476,2.04476,4.96062,35.8121290206909,-8.20500016212463,143.233,NA,NA,NA,6.55999994277954,0.02547771,"OF",21,"AL","18345",""
"12","Bobby Witt Jr.","25764","KCR","Royals",150,618.873,676.842,172.135,101.743,32.3037,7.6346,30.4529,101.718,93.8597,42.8441,1.3537,116.843,6.0916,4.7945,4.2388,NA,42.316,14.484,0.278142,0.328679,0.502634,0.831312,0.351992,0.0633,0.17263,0.36668,0.224491,7.55917,0.297419,1.719,NA,101.366,18.897,-2.258,1.19925,2.91825,4.79123,19.8174071311951,5.24200010299683,120.837,NA,NA,NA,2.57999992370605,0.06289308,"SS",7,"AL","25764",""
"13","Rafael Devers","17350","BOS","Red Sox",150,592.172,672.137,169,94.3575,38.0801,1.0366,35.5262,103.601,102.808,63.517,9.4099,128.264,8.0656,4.7736,3.6086,NA,4.8129,2.2441,0.285391,0.359869,0.533176,0.893046,0.374697,0.0945001,0.190831,0.495203,0.247786,3.53298,0.308144,0.329,NA,113.336,31.4398,-2.845,-1.19069,-0.86169,4.78564,26.9822012782097,-1.81900000572205,134.573,NA,NA,NA,23.4799995422363,0.01298701,"3B",3,"AL","17350",""
"14","Corey Seager","13624","TEX","Rangers",129.6,515.475,585.941,151.178,88.3435,32.8932,0.8614,29.08,91.6601,85.828,56.7777,7.0313,94.8989,5.8594,4.1992,3.6297,NA,2.8866,1.179,0.293279,0.367184,0.529675,0.896858,0.37787,0.0969,0.16196,0.598297,0.236396,3.077,0.308566,-0.422,NA,100.345,28.9518,-3.47,-1.02946,-1.45146,4.76269,27.0106171369553,0.850000143051147,140.54,NA,NA,NA,30.3600006103516,0.05882353,"SS",13,"AL","13624",""
"15","Corbin Carroll","25878","ARI","Diamondbacks",150,593.794,679.239,161.807,95.9558,31.7438,8.3747,25.7331,103.952,83.2982,64.3239,1.3585,138.532,11.5471,4.5155,5.0586,NA,41.6042,11.4624,0.272498,0.352544,0.484175,0.836719,0.358308,0.0947,0.203952,0.464325,0.211677,7.80858,0.313503,1.949,NA,105.288,22.527,5.156,2.16933,4.11833,4.68419,25.2487268447876,-1.41599988937378,125.111,NA,NA,NA,6.26999998092651,0.01621622,"OF",15,"NL","25878",""
"16","Matt Olson","14344","ATL","Braves",150,553.363,652.667,148.544,79.1967,27.159,1.6127,40.5753,102.8,112.092,87.3268,6.5267,147.914,5.874,4.5327,1.5698,NA,1.2345,0.5495,0.268438,0.371288,0.543321,0.914609,0.384774,0.1338,0.22663,0.590389,0.274883,2.87889,0.292275,0.17,NA,115.515,35.9912,1.862,-1.26309,-1.09309,4.40713,32.5975908041,-10.6380000114441,141.668,NA,NA,NA,16.9300003051758,0,"1B",16,"NL","14344",""
"17","Freddie Freeman","5361","LAD","Dodgers",150,577.858,669.533,174.116,108.439,37.8377,1.5602,26.2791,101.433,96.6842,75.0547,10.043,113.838,9.3735,4.9869,2.2603,NA,12.8543,4.262,0.301312,0.387463,0.508622,0.896085,0.380267,0.1121,0.170026,0.659312,0.20731,4.32294,0.333922,0.402,NA,115.994,34.4152,-1.272,-0.636717,-0.234717,4.38795,34.9645432531834,-13.7719999551773,142.437,NA,NA,NA,9,0,"1B",22,"NL","5361",""
"18","William Contreras","20503","MIL","Brewers",141.22,551.124,627.962,150.215,94.304,30.5814,1.3484,23.9817,85.3909,79.2771,62.9846,1.8839,138.718,5.6517,4.5416,3.6603,NA,4.5328,1.8785,0.272562,0.350554,0.463487,0.814042,0.350348,0.1003,0.220902,0.454048,0.190925,3.41701,0.321233,-0.867,NA,93.1886,16.6751,-3.593,-1.12727,-1.99427,4.37714,13.388930439949,0.723000049591064,119.774,NA,NA,NA,78.6699981689453,0.23404255,"C",23,"NL","20503",""
"19","Alex Bregman","17678","HOU","Astros",150,557.821,654.926,148.818,92.0426,30.8176,2.3396,23.6184,90.1353,89.8499,82.4551,1.3099,83.1154,8.514,4.5545,1.5805,NA,2.7511,1.2187,0.266784,0.367015,0.457441,0.824455,0.357673,0.1259,0.126908,0.992056,0.190656,3.26063,0.274776,-1.094,NA,101.174,21.3749,-1.598,-1.3642,-2.4582,4.37519,20.9356145858765,0.69599986076355,129.811,NA,NA,NA,96.620002746582,0.00621118,"3B",21,"AL","17678",""
"20","Yandy Díaz","16578","TBR","Rays",145.8,572.284,672.46,168.78,112.287,34.4306,0.7027,21.3594,99.8277,72.2801,82.3764,0.6725,99.4058,7.3971,4.2555,6.1471,NA,3.5885,1.4094,0.294923,0.388036,0.469512,0.857548,0.372661,0.1225,0.147824,0.828688,0.174589,3.03744,0.32345,-1.614,NA,112.253,30.3177,1.355,-1.4289,-3.0429,4.37288,32.3478753566742,-11.3349995613098,143.923,NA,NA,NA,137.770004272461,0.09489051,"1B/3B",12,"AL","16578",""
"21","Francisco Lindor","12916","NYM","Mets",150,591.479,672.839,149.796,92.454,28.0883,2.3778,26.8754,91.8275,85.4069,63.8524,1.3457,131.545,9.4197,4.8957,3.1924,NA,21.2129,6.8094,0.253256,0.333112,0.445097,0.77821,0.335863,0.0949,0.195507,0.485404,0.191841,5.23635,0.280669,0.316,NA,91.7542,9.77266,0.325,0.101911,0.417911,4.34207,12.7948512434959,7.82499998807907,114.849,NA,NA,NA,23.4699993133545,0.00628931,"SS",25,"NL","12916",""
"22","Marcus Semien","12533","TEX","Rangers",150,617.166,694.762,163.515,99.616,32.991,3.282,27.6258,102.323,80.0856,61.8338,0.6948,113.62,4.8633,4.3592,6.5396,NA,15.9787,4.7459,0.264945,0.334502,0.463323,0.797825,0.342589,0.089,0.163538,0.544215,0.198378,5.38937,0.282938,1.209,NA,98.6242,13.9715,2.113,-0.0835097,1.12549,4.26058,14.516299366951,4.61299991607666,116.086,NA,NA,NA,31.0599994659424,0,"2B/SS",13,"AL","12533",""
"23","Michael Harris II","25931","ATL","Braves",145.8,536.785,584.358,155.653,96.0673,33.7609,2.8522,22.9728,80.3517,82.8978,33.8343,1.1687,112.779,6.4279,4.1948,3.1158,NA,21.8463,6.6365,0.289973,0.337063,0.491886,0.828949,0.352863,0.0578999,0.192996,0.300006,0.201913,5.70922,0.327421,0.97,NA,87.9383,16.7377,3.796,0.526709,1.49671,4.21904,16.1746431589127,6.2260000705719,120.275,NA,NA,NA,28.3600006103516,0,"OF",16,"NL","25931",""
"24","Shohei Ohtani","19755","LAD","Dodgers",150,570.072,675.95,155.125,82.6496,27.8796,5.4254,39.1704,113.225,105.489,91.8616,18.2506,167.031,5.4076,4.8711,3.7374,NA,19.5108,7.1069,0.272114,0.375468,0.546188,0.921656,0.381952,0.1359,0.247106,0.549967,0.274073,6.06407,0.31446,0.257,NA,118.051,35.6908,0,-0.34318,-0.0861801,4.18076,36.3962189257145,-17.5,143.566,NA,NA,NA,11.1700000762939,0.85534591,"DH",22,"NL","19755",""
"25","Bo Bichette","19612","TOR","Blue Jays",149.04,620.06,671.448,180.507,117.129,36.1949,2.3316,24.8518,92.7104,88.2371,38.474,0,130.151,4.0287,4.8036,4.0823,NA,11.7791,4.1386,0.291113,0.334165,0.477246,0.81141,0.346962,0.0573,0.193836,0.295611,0.186133,4.63842,0.33128,0.403,NA,97.7537,15.9416,-6.833,-0.620975,-0.217975,4.15369,18.2301167696714,0.61899995803833,122.93,NA,NA,NA,37.4599990844727,0.03703704,"SS",14,"AL","19612",""
"26","Xander Bogaerts","12161","SDP","Padres",147.42,586.514,661.866,162.305,109.458,31.7561,1.5497,19.5408,86.5743,74.2075,59.4356,0.6619,121.115,7.2805,4.4777,4.1587,NA,11.9597,3.7149,0.276728,0.34821,0.436106,0.784317,0.340733,0.0898,0.18299,0.490737,0.159379,4.29814,0.317016,0.662,NA,92.9344,12.2899,2.929,-0.52838,0.13362,4.14015,15.5267520099878,3.44199991226196,118.773,NA,NA,NA,102.470001220703,0.05732484,"SS",29,"NL","12161",""
"27","Mike Trout","10155","LAA","Angels",145.8,557.101,648.358,143.898,78.2409,27.4092,2.0808,36.1673,93.6506,99.2127,75.4688,5.1869,181.893,9.077,4.8687,1.8421,NA,3.0333,1.1855,0.258298,0.353346,0.50973,0.863076,0.365472,0.1164,0.280545,0.414907,0.251431,3.59054,0.313254,0.395,NA,104.359,25.3601,-4.803,-1.10804,-0.713039,4.07844,24.4917468428612,-5.6129999756813,132.444,NA,NA,NA,68.6699981689453,0.02469136,"OF",1,"AL","10155",""
"28","Gleyber Torres","16997","NYY","Yankees",149.04,594.651,671.434,160.326,103.11,29.5062,1.8084,25.901,94.8551,83.2247,63.652,0.6714,116.433,4.0286,4.5248,4.5784,NA,15.4364,5.6228,0.269613,0.341912,0.455985,0.797897,0.344042,0.0948,0.173409,0.546685,0.186372,4.82221,0.294247,-0.295,NA,96.1231,14.3127,-0.961,-0.596769,-0.891769,4.06758,16.4630951881409,1.5229999423027,121.572,NA,NA,NA,80.4000015258789,0.07643312,"2B/SS",9,"AL","16997",""
"29","Will Smith","19197","LAD","Dodgers",120.98,452.041,523.544,116.703,69.8394,22.948,1.8325,22.0833,70.4723,76.6502,56.0192,2.0942,91.8095,10.9944,3.6959,0.7939,NA,1.8977,0.7941,0.25817,0.351443,0.4636,0.815043,0.35113,0.107,0.175361,0.610168,0.20543,3.22059,0.276793,-1.01,NA,78.0332,14.2424,-0.252,-0.993965,-2.00397,4.02984,12.851541519165,8.5340002477169,122.904,NA,NA,NA,86.3600006103516,0.11023622,"C",22,"NL","19197",""
"30","Jose Altuve","5417","HOU","Astros",147.42,595.619,682.076,162.834,102.672,32.5946,1.7502,25.8171,104.148,78.2694,68.2076,0.6821,110.606,7.5028,4.2738,6.4728,NA,16.3204,5.4692,0.273386,0.353084,0.464022,0.817105,0.352746,0.0999999,0.162161,0.616669,0.190636,4.85228,0.295633,-0.484,NA,102.577,19.4703,-5.192,-0.413554,-0.897554,3.99137,20.6753624677658,-3.81499993801117,126.396,NA,NA,NA,42.1500015258789,0.01136364,"2B",21,"AL","5417",""
"31","Bryce Harper","11579","PHI","Phillies",145.8,539.974,642.297,153.013,87.003,35.1453,1.4491,29.4152,93.7706,96.6617,90.8208,9.6345,139.637,5.7807,4.8567,0.8646,NA,12.5151,4.3516,0.28337,0.389151,0.51725,0.906401,0.38369,0.1414,0.217403,0.650405,0.23388,4.32873,0.328911,-1.619,NA,113.101,34.8413,-0.439,-0.674155,-2.29316,3.98452,30.9878544807434,-12.9129999876022,141.826,NA,NA,NA,17.6800003051758,0.712,"OF",26,"NL","11579",""
"32","Vladimir Guerrero Jr.","19611","TOR","Blue Jays",150,579.504,662.921,165.072,98.1818,31.6256,0.6023,34.6627,95.2349,105.299,69.9382,5.3034,98.9213,7.2921,5.0025,1.1846,NA,6.5976,2.841,0.284851,0.366162,0.520947,0.887108,0.375773,0.1055,0.14922,0.707008,0.236096,3.24686,0.289206,-1.677,NA,112.374,31.601,-0.358,-1.19031,-2.86731,3.98063,31.2082605361938,-13.8049995601177,142.899,NA,NA,NA,29.9300003051758,0.21935484,"1B",14,"AL","19611",""
"33","Austin Riley","18360","ATL","Braves",150,588.043,661.324,161.66,93.1827,30.8931,2.1575,35.4264,95.5351,108.509,56.8077,2.6453,160.183,10.5812,5.0188,0.8727,NA,2.5078,1.1586,0.274911,0.346806,0.515518,0.862325,0.365484,0.0859,0.242216,0.354643,0.240607,3.29007,0.317606,-0.139,NA,106.452,25.8739,-7.328,-1.2043,-1.3433,3.95849,22.1995015144348,-5.03400015830994,128.736,NA,NA,NA,19.0400009155273,0,"3B",16,"NL","18360",""
"34","Manny Machado","11493","SDP","Padres",150,584.4,652.686,157.288,95.5561,28.662,0.9075,32.163,86.5346,99.7789,59.2638,3.9161,125.412,3.2634,4.5778,1.1809,NA,5.8497,2.3547,0.269145,0.337397,0.486405,0.823802,0.350142,0.0907999,0.192148,0.472552,0.217259,3.17054,0.290044,-0.392,NA,96.7456,17.2196,-0.181,-1.0118,-1.4038,3.95702,18.8760550022125,-1.43099999427795,125.081,NA,NA,NA,62.5400009155273,0.25,"3B",29,"NL","11493",""
"35","Ozzie Albies","16556","ATL","Braves",150,605.269,667.315,167.354,100.705,33.9153,4.0927,28.6417,98.824,93.3764,47.3127,1.3346,112.398,6.0058,4.7733,3.9544,NA,12.9559,4.3417,0.276496,0.332659,0.488015,0.820674,0.349286,0.0709001,0.168434,0.420937,0.211519,5.45157,0.295761,1.668,NA,98.4396,17.1311,-1.626,-0.417841,1.25016,3.93124,16.029088973999,0.659000039100647,117.877,NA,NA,NA,23.3999996185303,0,"2B",16,"NL","16556",""
"36","Brandon Nimmo","12927","NYM","Mets",145.8,575.957,675.367,154.727,100.349,29.3703,4.9228,20.0844,96.6486,67.5729,77.262,0,137.078,11.4812,4.214,6.4527,NA,5.9225,2.2804,0.268643,0.363978,0.441345,0.805322,0.351567,0.1144,0.202968,0.563636,0.172702,4.79193,0.318296,-0.284,NA,100.907,18.6172,0.993,-1.23499,-1.51899,3.91224,19.7122770547867,-3.48899990320206,125.376,NA,NA,NA,199.279998779297,0.03311258,"OF",25,"NL","12927",""
"37","Trea Turner","16252","PHI","Phillies",150,615.457,675.931,171.343,110.657,34.855,3.8298,22.0012,93.9728,82.7179,46.0985,1.3519,133.923,5.4074,4.8125,4.1551,NA,24.9607,5.5164,0.2784,0.331732,0.454721,0.786453,0.337364,0.0682,0.198132,0.344215,0.176321,6.19506,0.321619,1.534,NA,93.0179,10.6596,-4.45,1.42472,2.95872,3.7948,11.9763331413269,3.05000019073486,110.769,NA,NA,NA,11.9799995422363,0.01290323,"SS",26,"NL","16252",""
"38","Ketel Marte","13613","ARI","Diamondbacks",150,593.607,676.109,163.199,100.198,35.5468,6.2124,21.242,94.9324,81.6902,67.408,2.7044,116.585,6.085,4.8129,4.1954,NA,7.2531,2.642,0.274928,0.352266,0.463096,0.815362,0.350269,0.0996999,0.172435,0.57819,0.188167,5.18242,0.308205,-0.25,NA,100.289,17.9088,-2.425,-0.981984,-1.23198,3.76452,15.2866262197495,-0.569999933242798,119.721,NA,NA,NA,114.629997253418,0.03267974,"2B/SS",15,"NL","13613",""
"39","Cal Raleigh","21534","SEA","Mariners",130.1,482.766,541.355,111.689,58.744,23.8212,1.1117,28.0118,67.4019,77.7886,48.6678,0.5414,143.719,3.7895,4.2526,1.8794,NA,1.2095,0.5333,0.231352,0.30427,0.459371,0.763641,0.325822,0.0898999,0.265481,0.338631,0.228019,2.62,0.265399,-0.693,NA,69.3092,3.34817,0.571,-0.835842,-1.52884,3.68473,5.71195650100708,5.58100020885468,111.163,NA,NA,NA,141.850006103516,0.09859155,"C",11,"AL","21534",""
"40","Royce Lewis","20437","MIN","Twins",137.7,529.048,591.197,141.232,83.9392,27.9529,1.6758,27.6641,77.8582,89.5391,50.4882,0,135.595,6.5032,4.0901,1.0669,NA,11.6803,5.0058,0.266955,0.335898,0.482997,0.818895,0.350386,0.0854,0.229357,0.372345,0.216042,4.3986,0.30704,0.059,NA,87.751,15.7171,-2.048,-0.862666,-0.803666,3.68376,17.0473034381866,-0.185000061988831,125.2,NA,NA,NA,53.189998626709,0.15254237,"3B",8,"AL","20437",""
"41","Andrés Giménez","19950","CLE","Guardians",150,585.58,651.344,155.265,101.811,30.5186,3.8082,19.1273,82.4981,76.2338,39.276,3.2567,121.684,18.2376,4.74,3.5097,NA,26.9162,8.1309,0.265147,0.328446,0.428262,0.756708,0.326452,0.0603,0.186819,0.322772,0.163115,6.20052,0.302858,0.274,NA,83.7319,4.36947,3.27,0.748845,1.02284,3.62769,8.37908554077148,5.87800002098083,109.426,NA,NA,NA,100.860000610352,0,"2B",5,"AL","19950",""
"42","Francisco Alvarez","26121","NYM","Mets",116.92,408.478,466.448,94.538,52.2791,16.6068,0.6086,25.0436,58.733,65.7748,45.7119,0.9329,117.601,6.0638,3.4681,2.7262,NA,2.6044,1.0793,0.23144,0.31552,0.459004,0.774524,0.331689,0.098,0.25212,0.388704,0.227564,2.84995,0.258054,-0.345,NA,61.9917,5.15771,-6.886,-0.729236,-1.07424,3.56501,5.88890898227692,0.264999866485596,112.05,NA,NA,NA,146.940002441406,0.06086957,"C",25,"NL","26121",""
"43","J.P. Crawford","15491","SEA","Mariners",149.04,573.835,672.417,148.34,101.079,32.5223,0.9768,13.7616,85.7722,60.0075,81.0262,0.6724,116.259,7.3966,4.3871,5.7713,NA,4.1975,1.6731,0.258506,0.355155,0.390531,0.745686,0.330428,0.1205,0.172897,0.696945,0.132025,3.10957,0.300263,0.43,NA,88.6614,6.73133,-5.577,-1.32163,-0.891633,3.5288,10.6747202277184,1.875,114.356,NA,NA,NA,272.899993896484,0,"SS",11,"AL","15491",""
"44","Carlos Correa","14162","MIN","Twins",137.7,536.109,612.041,140.178,87.1133,30.2072,1.8797,20.9773,77.5733,76.9842,64.6315,2.4482,128.72,4.8963,4.5486,1.8551,NA,1.0136,0.4469,0.261472,0.343675,0.442216,0.78589,0.339405,0.1056,0.210313,0.50211,0.180744,2.76778,0.30489,-0.771,NA,85.2633,10.6897,-2.083,-1.17398,-1.94498,3.45556,10.9537949562073,2.91199994087219,117.589,NA,NA,NA,242.860000610352,0,"SS",8,"AL","14162",""
"45","Luis Robert Jr.","20043","CHW","White Sox",150,608.058,662.372,161.921,94.5371,33.3331,1.1261,32.9241,85.526,97.8908,38.0864,3.9742,168.371,9.9356,5.0299,1.2622,NA,19.0563,6.6607,0.266291,0.317561,0.487253,0.804814,0.340254,0.0575,0.254194,0.226205,0.220962,4.7594,0.313256,0.583,NA,92.7418,12.0357,-3.318,-0.0678891,0.515111,3.44876,13.1211853027344,-1.03299999237061,115.883,NA,NA,NA,33.4199981689453,0,"OF",4,"AL","20043",""
"46","Jung Hoo Lee","sa3012640","SFG","Giants",134.46,558.239,625.09,162.323,112.252,34.1212,4.0936,11.8568,84.1089,57.4452,51.3199,6.2509,57.1078,5.6258,3.8774,6.0277,NA,9.0551,3.3662,0.290778,0.354196,0.430286,0.784481,0.338012,0.0821001,0.0913594,0.89865,0.139508,4.93637,0.305112,-0.106,NA,86.358,10.1945,0,-0.865303,-0.971303,3.44582,11.017779648304,2.2409999370575,115.482,NA,NA,NA,236.529998779297,0,"OF",30,"NL","sa3012640",""
"47","Nolan Arenado","9777","STL","Cardinals",150,588.207,648.06,154.567,93.7295,30.6218,1.8589,28.3566,82.7037,98.3905,49.3173,4.5364,99.7599,5.1845,4.4571,0.894,NA,4.2799,2.042,0.262776,0.323053,0.465782,0.788835,0.335308,0.0760999,0.153936,0.49436,0.203006,3.51944,0.271684,0.045,NA,88.0761,9.11378,1.495,-1.11309,-1.06809,3.43313,8.77098286151886,3.57799994945526,112.255,NA,NA,NA,103.230003356934,0.1048951,"3B",28,"NL","9777",""
"48","Isaac Paredes","20036","TBR","Rays",132.84,478.773,557.644,118.442,67.6699,23.5684,0.931,26.2725,72.8281,78.1742,62.6234,0,95.994,10.0376,4.4095,1.8005,NA,1.3929,0.6435,0.247386,0.343807,0.465126,0.808933,0.349046,0.1123,0.172142,0.652368,0.21774,2.64857,0.255376,-0.519,NA,82.1504,14.2047,-1.034,-1.07429,-1.59329,3.41955,16.8182907104492,-1.46600005030632,127.555,NA,NA,NA,189.330001831055,0.01886792,"3B",12,"AL","20036",""
"49","Luis Arraez","18568","MIA","Marlins",144.18,595.628,660.518,188.62,142.064,33.7369,3.3546,9.4645,85.9934,61.6296,50.4636,7.2657,46.4589,4.6236,4.2746,5.5291,NA,5.6194,2.3064,0.316674,0.372078,0.432249,0.804326,0.347349,0.0764,0.070337,1.0862,0.115575,4.03646,0.329342,0.548,NA,96.3745,15.8942,-0.051,-1.31269,-0.76469,3.26819,13.5883919000626,-3.317999958992,117.54,NA,NA,NA,162.089996337891,0.00680272,"2B",20,"NL","18568",""
"50","Pete Alonso","19251","NYM","Mets",150,570.234,655.84,142.704,75.1809,24.0423,1.5785,41.9025,93.8237,109.799,66.8301,7.8701,143.414,13.1168,4.7707,0.8882,NA,4.1135,1.6883,0.250256,0.339951,0.518403,0.858354,0.360479,0.1019,0.218672,0.465995,0.268148,3.53026,0.258673,-1.725,NA,102.843,22.9332,0.089,-1.02453,-2.74953,3.24599,22.722177028656,-12.515000090003,131.35,NA,NA,NA,27.5100002288818,0.05882353,"1B",25,"NL","19251",""
"51","Oneil Cruz","21711","PIT","Pirates",136.08,548.281,622.899,137.663,81.2447,25.9166,4.2456,26.256,88.7291,72.3512,60.0475,0.6229,160.208,4.9832,3.9573,5.6308,NA,21.9399,7.5492,0.251081,0.328372,0.457501,0.785872,0.337613,0.0964,0.257197,0.374811,0.206419,6.1921,0.304578,0.187,NA,85.8488,9.95217,-3.135,0.0793579,0.266358,3.22962,8.03634783625603,3.12899994850159,110.069,NA,NA,NA,68.2099990844727,0,"SS",27,"NL","21711",""
"52","Jonah Heim","16930","TEX","Rangers",122.83,446.708,495.87,109.91,68.0913,23.701,0.7023,17.4152,56.1791,61.3153,40.1158,0.9917,96.5335,2.9752,3.6392,2.4316,NA,2.5439,1.0441,0.246044,0.310071,0.419203,0.729274,0.314677,0.0808999,0.194675,0.415563,0.173158,2.7819,0.274956,-0.288,NA,58.8961,-1.52271,1.348,-0.780944,-1.06894,3.21191,-3.00611996650696,9.31599998474121,96.7396,NA,NA,NA,176.429992675781,0.05343511,"C",13,"AL","16930",""
"53","Alejandro Kirk","22581","TOR","Blue Jays",89.46,319.179,366.27,87.7876,59.6516,17.0009,0.4504,10.6847,43.162,43.4723,39.0078,0.7325,41.0464,4.029,2.5928,1.4621,NA,0.7424,0.3182,0.275042,0.358611,0.431556,0.790167,0.344627,0.1065,0.112066,0.950334,0.156514,2.15618,0.285524,-1.714,NA,52.6137,7.98582,-0.981,-0.771408,-2.48541,3.16505,6.86765742301941,4.85400003194809,121.312,NA,NA,NA,254.600006103516,0.14655172,"C/DH",14,"AL","22581",""
